id,mitigated,mitigated_by,tags,request_response,accepted_risks,push_to_jira,found_by,age,sla_days_remaining,finding_meta,related_fields,jira_creation,jira_change,display_status,finding_groups,vulnerability_ids,reporter,endpoints,created,updated,title,date,sla_start_date,sla_expiration_date,cwe,epss_score,epss_percentile,known_exploited,ransomware_used,kev_date,cvssv3,cvssv3_score,cvssv4,cvssv4_score,url,severity,description,mitigation,fix_available,fix_version,impact,steps_to_reproduce,severity_justification,references,active,verified,false_p,duplicate,out_of_scope,risk_accepted,under_review,last_status_update,under_defect_review,is_mitigated,thread_id,numerical_severity,last_reviewed,param,payload,hash_code,line,file_path,component_name,component_version,static_finding,dynamic_finding,scanner_confidence,unique_id_from_tool,vuln_id_from_tool,sast_source_object,sast_sink_object,sast_source_line,sast_source_file_path,nb_occurences,publish_date,service,planned_remediation_date,planned_remediation_version,effort_for_fixing,test,duplicate_finding,review_requested_by,defect_review_requested_by,last_reviewed_by,sonarqube_issue,reviewers,notes,files,product_id,engagement_id,product_name
71,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T10:10:25.033572Z,2026-02-21T16:03:48.448799Z,No-Console-Log,2026-02-16,,2026-05-17,0,,,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:48.448673Z,False,True,0,S2,2026-02-16T10:10:23.074973Z,,,8fe2e97b1ff90ba60505a838d35a6ddebb9f0602d2eea85db899616ed29bd03a,75.0,src/routes/history.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,4,,,,1,,[],"[{'id': 24, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:48.440639Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:48.440657Z'}]",[],4,2,Invisi
72,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T10:10:25.038454Z,2026-02-21T16:03:48.464233Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,,,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:48.464078Z,False,True,0,S1,2026-02-16T10:10:23.074973Z,,,b46f030a9180ecfb7b58ebe9d12923e72f08d4fae85c3442df1a38f7d1f5359f,87.0,src/routes/history.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,4,,,,1,,[],"[{'id': 25, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:48.453703Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:48.453724Z'}]",[],4,2,Invisi
73,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T10:10:25.042988Z,2026-02-21T16:03:48.483254Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,,,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:48.483178Z,False,True,0,S1,2026-02-16T10:10:23.074973Z,,,23214ec67eaf749e64f220feb89462289c6aaed4c356b6d04fd713de04af8450,104.0,src/routes/history.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,4,,,,1,,[],"[{'id': 26, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:48.471501Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:48.471523Z'}]",[],4,2,Invisi
74,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T10:10:25.046524Z,2026-02-21T16:03:48.495317Z,No-Console-Log,2026-02-16,,2026-05-17,0,,,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:48.495193Z,False,True,0,S2,2026-02-16T10:10:23.074973Z,,,b88ebf07016fe69bec4226b94f23eafa2af8882fcb1443ceb39007b5355ac888,106.0,src/routes/history.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,4,,,,1,,[],"[{'id': 27, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:48.486631Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:48.486652Z'}]",[],4,2,Invisi
75,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T10:10:25.050620Z,2026-02-21T16:03:48.509375Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,,,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:48.509265Z,False,True,0,S1,2026-02-16T10:10:23.074973Z,,,9ecd12c7ec4c4632c23634fd5f9bd4bbe737eea35db35a3894fce919032a1d98,118.0,src/routes/history.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,4,,,,1,,[],"[{'id': 28, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:48.500460Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:48.500484Z'}]",[],4,2,Invisi
76,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T10:10:25.056033Z,2026-02-21T16:03:48.521340Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,,,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:48.521267Z,False,True,0,S1,2026-02-16T10:10:23.074973Z,,,1b7c959dbc2984c7b982fc0e815c05305319816a507b62b01310fa50244018c1,139.0,src/routes/history.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,4,,,,1,,[],"[{'id': 29, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:48.513140Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:48.513160Z'}]",[],4,2,Invisi
77,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T10:10:25.060764Z,2026-02-21T16:03:48.535436Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,,,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:48.535355Z,False,True,0,S1,2026-02-16T10:10:23.074973Z,,,c60feb6bb62b5df5108712e436015356a1727cd8175bfcce5ccf3d0f9095e3bd,169.0,src/routes/history.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,4,,,,1,,[],"[{'id': 30, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:48.524881Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:48.524901Z'}]",[],4,2,Invisi
78,2026-02-16T12:50:08.745136Z,1.0,[],{'req_resp': []},[],False,[29],0,30.0,[],,,,"Inactive, Mitigated, False Positive",[],[],1,[],2026-02-16T10:10:25.065586Z,2026-02-16T12:50:08.745330Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,,,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,True,False,False,False,False,2026-02-16T12:50:08.745246Z,False,True,0,S1,2026-02-16T12:50:08.743493Z,,,d24c7e2d402f84e8d86a8f3aed417813af03edb2ea449e0117153cc173045a3c,44.0,src/utils/calculator.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,4,,,,1,,[],[],[],4,2,Invisi
79,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T10:10:25.070571Z,2026-02-21T16:03:48.549985Z,No-Console-Log,2026-02-16,,2026-05-17,0,,,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:48.549912Z,False,True,0,S2,2026-02-16T10:10:23.074973Z,,,66f9fbdf4c25e1ca25ae76acc0681000dd47f984609430da879d6fcef17da5ad,4.0,src/utils/logger.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,4,,,,1,,[],"[{'id': 31, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:48.540523Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:48.540544Z'}]",[],4,2,Invisi
80,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T10:10:25.075123Z,2026-02-21T16:03:48.562083Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,,,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:48.562010Z,False,True,0,S1,2026-02-16T10:10:23.074973Z,,,7621d99e02ea5ac635a1ae41968468f88f80ac103fb0bd762875adf14fdd8174,4.0,src/utils/logger.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,4,,,,1,,[],"[{'id': 32, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:48.553590Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:48.553610Z'}]",[],4,2,Invisi
81,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T10:10:25.079588Z,2026-02-21T16:03:48.578157Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,,,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:48.578086Z,False,True,0,S1,2026-02-16T10:10:23.074973Z,,,289341a891573e05157c703dc1a0e1f09ba2cc1eedb77d8135d0e84fa1e2bf79,8.0,src/utils/logger.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,4,,,,1,,[],"[{'id': 33, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:48.566175Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:48.566194Z'}]",[],4,2,Invisi
82,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,25.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T10:10:25.083956Z,2026-02-21T16:03:48.589654Z,SQL-Injection-Template,2026-02-16,,2026-03-18,0,,,False,False,,,,,,,High,"**Result message:** SQL INJECTION - Utilisez des parametres ? au lieu de ${...}
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:48.589555Z,False,True,0,S1,2026-02-16T10:10:23.074973Z,,,95a0d340e3b12aa316b51e76cebc8e750cb779506e8499b48f8d7882a2d15d78,12.0,src/utils/logger.js,,,True,False,,,sql-injection-template,,,,,1.0,,,,,,4,,,,1,,[],"[{'id': 34, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:48.581690Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:48.581710Z'}]",[],4,2,Invisi
83,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T10:10:25.089969Z,2026-02-21T16:03:48.601487Z,No-Console-Log,2026-02-16,,2026-05-17,0,,,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:48.601388Z,False,True,0,S2,2026-02-16T10:10:23.074973Z,,,9a29d04754d7d3104f0c834d10e0a21622cc2f99e8f8c6af7831995fd8190543,3.0,test-db.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,4,,,,1,,[],"[{'id': 35, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:48.593492Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:48.593511Z'}]",[],4,2,Invisi
84,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T10:10:25.094729Z,2026-02-21T16:03:48.614391Z,No-Console-Log,2026-02-16,,2026-05-17,0,,,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:48.614318Z,False,True,0,S2,2026-02-16T10:10:23.074973Z,,,970f5786aa80bffcd972a3ab798d416096b90f4b6c1000c4d3dc1f76cde295ef,4.0,test-db.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,4,,,,1,,[],"[{'id': 36, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:48.606178Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:48.606201Z'}]",[],4,2,Invisi
85,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T10:10:25.098793Z,2026-02-21T16:03:48.627582Z,No-Console-Log,2026-02-16,,2026-05-17,0,,,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:48.627499Z,False,True,0,S2,2026-02-16T10:10:23.074973Z,,,1e17721290daedd5ebcdbec86c23fa06acb7b53e1e38a9c5b057c438189a86f1,5.0,test-db.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,4,,,,1,,[],"[{'id': 37, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:48.618957Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:48.618980Z'}]",[],4,2,Invisi
86,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T10:10:25.104313Z,2026-02-21T16:03:48.639173Z,No-Console-Log,2026-02-16,,2026-05-17,0,,,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:48.639100Z,False,True,0,S2,2026-02-16T10:10:23.074973Z,,,de27e477bf7ea172cb7e29f3f6327bd79fe03872193543846900959ccf0430f2,8.0,test-db.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,4,,,,1,,[],"[{'id': 38, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:48.631091Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:48.631110Z'}]",[],4,2,Invisi
87,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T10:10:25.109186Z,2026-02-21T16:03:48.652188Z,No-Console-Log,2026-02-16,,2026-05-17,0,,,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:48.652117Z,False,True,0,S2,2026-02-16T10:10:23.074973Z,,,3a3f9860be044a9525b3fa7bb97a01898cdaa99fe6fa6f0a821f756442197ae6,11.0,test-db.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,4,,,,1,,[],"[{'id': 39, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:48.643183Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:48.643206Z'}]",[],4,2,Invisi
88,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T10:10:25.114533Z,2026-02-21T16:03:48.662949Z,No-Console-Log,2026-02-16,,2026-05-17,0,,,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:48.662836Z,False,True,0,S2,2026-02-16T10:10:23.074973Z,,,7034ca40b2c65c0c4bde7f871a0f1a7d34ea13dea363aa5ca016e5154d6d55a6,15.0,test-db.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,4,,,,1,,[],"[{'id': 40, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:48.655490Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:48.655509Z'}]",[],4,2,Invisi
89,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T10:10:25.120939Z,2026-02-21T16:03:48.676098Z,No-Console-Log,2026-02-16,,2026-05-17,0,,,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:48.676020Z,False,True,0,S2,2026-02-16T10:10:23.074973Z,,,b3222e7d9e8bdebbd31082c007eaced00b95d6c44651d828600b8e1d19c90c6a,17.0,test-db.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,4,,,,1,,[],"[{'id': 41, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:48.667054Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:48.667077Z'}]",[],4,2,Invisi
90,2026-02-21T16:03:47.547256Z,1.0,[],{'req_resp': []},[],False,[29],5,85.0,[],,,,"Inactive, Mitigated",[],[],1,[],2026-02-16T10:10:25.126075Z,2026-02-21T16:03:48.687440Z,No-Console-Log,2026-02-16,,2026-05-17,0,,,False,False,,,,,,,Medium,"**Result message:** Evitez console.log en production. Utilisez logger.info()
",,,,,,,,False,False,False,False,False,False,False,2026-02-21T16:03:48.687364Z,False,True,0,S2,2026-02-16T10:10:23.074973Z,,,2b007d5cd9ef3612bf195acdd77920efaf416eb4ed14f55f380a7621a2b59a31,20.0,test-db.js,,,True,False,,,no-console-log,,,,,1.0,,,,,,4,,,,1,,[],"[{'id': 42, 'author': {'id': 1, 'username': 'admin', 'first_name': 'Admin', 'last_name': 'User'}, 'editor': None, 'history': [], 'note_type': None, 'entry': 'This Finding has been automatically closed by the Test: \n ""None""\nhttp://localhost:8080/test/17\n\nThis is because this Finding is not present anymore in recent scans.', 'date': '2026-02-21T16:03:48.679405Z', 'private': False, 'edited': False, 'edit_time': '2026-02-21T16:03:48.679424Z'}]",[],4,2,Invisi
